100	11.236245750397055
200	12.736974354545037
300	12.497294304799027
400	12.259664995701407
500	13.232976456908915
600	12.811827359449907
700	12.46483469662812
800	12.838922695045682
900	12.786702739235553
1000	12.552864032910406
1100	12.692836587557238
1200	12.899357244305465
1300	12.898682742615279
1400	12.752418087050728
1500	12.5267671875865
1600	12.877337200811441
1700	12.93986992646171
1800	12.874382400206686
1900	12.574172132068725
2000	12.454361956206299
2100	12.559815298105349
2200	12.864859267441943
2300	12.748682120976811
2400	12.706919133410624
2500	13.025063938749046
2600	12.797413082573428
2700	12.75476702316928
2800	12.472538910497008
2900	12.75399041845884
3000	12.805018621897263
3100	12.50590750550032
3200	12.849148429819536
3300	12.866369939315634
3400	12.702348815128003
3500	12.680867515233558
3600	12.87291406339756
3700	12.555230432345185
3800	12.771451346096285
3900	12.649691724516742
4000	12.79728970973264
4100	12.62074610630043
4200	12.644832605493662
4300	12.874271880635323
4400	12.752052459126958
4500	12.861883062354195
4600	12.798969227601333
4700	12.600104795409152
4800	12.744321774120294
4900	12.616382594177027
5000	12.915569883662329
5100	12.688829225504152
5200	12.660856797461294
5300	12.620623754132566
5400	12.81972578502894
5500	12.746768266081972
5600	12.718692909606716
5700	12.79257232074474
5800	12.70075870832568
5900	12.752185621945047
6000	12.687573340577503
6100	12.890981275162517
6200	12.668524966561904
6300	12.943723760423499
6400	12.759745650898711
6500	12.777162399508258
6600	12.720507723099557
6700	12.805174131020408
6800	12.763792367529277
6900	12.759683972357834
7000	12.716556848825919
7100	12.676353253035588
7200	12.696434044909326
7300	12.737961690315046
7400	12.804413498869168
7500	12.722479232780302
7600	12.76119426378091
7700	12.725884170597965
7800	12.853435553904319
7900	12.688936263325218
8000	12.67831027630234
8100	12.844540318802277
8200	12.734822529284202
8300	12.755537148414762
8400	12.730888486742742
8500	12.71223508702474
8600	12.761606636313902
8700	12.699139598132433
8800	12.669937318939446
8900	12.668724120167553
9000	12.746149186322555
9100	12.72443299003021
9200	12.7087788585352
9300	12.721692907998886
9400	12.718463868797016
9500	12.730248383637218
9600	12.718610418110757
9700	12.757848868721792
9800	12.736942970318522
9900	12.738150046266583
10000	12.731914392863928
