-0.5392876952769066,-0.5413850441680395,-0.5374161018166554,-0.5137165271638207,-0.4990651772062935,-0.4975504554029264,-0.4914220267196079,-0.48877899859684204,-0.48322224351448284,-0.47979327174097497,-0.4967284240512231,-0.509623368558747,-0.5086691807283046,-0.5411460984915433,-0.553284585558012,-0.5411144212737113,-0.5377123313730854,-0.5382125036345293,-0.5342756679293053,-0.5418034947865773,-0.545196344371121,-0.5521520942081644,-0.5550648950440162,-0.5573871599146067,-0.5497083420800659,-0.5530539176755005,-0.5549520601271529,-0.5509642540961304,-0.5543746366164213,-0.557267279059585,-0.5609870335958929,-0.5591036632183426,-0.5625295666999697,-0.56264557913755,-0.5586613872795523,-0.5562634223128671,-0.5565777760315513,-0.557568195518414,-0.5577054294671866,-0.5583722270908369,-0.5575810844298461,-0.5554886116839821,-0.5544769160461893,-0.5544540581117416,-0.5575249208228132,-0.5588780369520234,-0.5594833699693995,-0.5616160290644487,-0.5603140367291175,-0.5589884922875568,-0.5574270897606999,-0.5582497586060968,-0.5585087206726449,-0.5600221057367543,-0.5607932109696216,-0.5614975342571522,-0.5613481211015567,-0.5604626879904377,-0.5612450313436921,-0.5616932647051742,-0.5617427090122991,-0.5613723984210335,-0.5608473050665075,-0.5611128297218342,-0.5617308865621744,-0.5639627753207579,-0.565996074394191,-0.5663735405406385,-0.5676460842482871,-0.5672601585509804,-0.566974269830983,-0.5663161614242314,-0.5670754144855545,-0.5680399035339712,-0.565823864089618,-0.5641530670393591,-0.5638401486832538,-0.5628206518263639,-0.5602351316718635,-0.5587093865065869,-0.5586678174655029,-0.5584569088670845,-0.5584152570283101,-0.5579826853075704,-0.5569457719397515,-0.5577887703534312,-0.5578496175948158,-0.5594870855759624,-0.5596616270005543,-0.559376779728586,-0.5598499513465338,-0.559797879292496,-0.5598270246576893,-0.5596834222561666,-0.5605614972981379,-0.5602351361618902,-0.5601581725676681,-0.561955398293555,-0.5616890705599062,-0.5619027707719959
-0.5759581608596092,-0.5594326981030129,-0.5471237440499523,-0.5155878664451876,-0.48386476602646633,-0.48284103332898987,-0.4875335587618448,-0.4853314429822757,-0.48997052124900353,-0.4912665718068414,-0.5055801052644009,-0.5271648830848163,-0.5413645206685462,-0.5509978236951256,-0.5674824770348517,-0.5662570234613717,-0.5739809377997112,-0.5751595081727432,-0.5736339763348322,-0.58722580006572,-0.5950057104704787,-0.5977879808941771,-0.5953155604783311,-0.6008564316965155,-0.5985950779751357,-0.5969898626332915,-0.6033475193405213,-0.6100347916101609,-0.608300959919609,-0.6050011835355087,-0.603000107265323,-0.6013655654017702,-0.6067183958502516,-0.6027148792129187,-0.605294723795083,-0.6048152682185814,-0.6075935556773293,-0.6110674516338177,-0.6105622689497898,-0.6143495716961773,-0.6183687331769518,-0.6226703092928894,-0.621604926347666,-0.6249341467101324,-0.6274638226212494,-0.6259221251976472,-0.6237981986031422,-0.6264021008099876,-0.6254950332119984,-0.6224064211259945,-0.6197766834826242,-0.6182883099228724,-0.6178517358154134,-0.61949809895736,-0.6201370667419983,-0.6243263893700135,-0.6262864270338973,-0.6272030149326038,-0.627066531441336,-0.6257027726039794,-0.6245986296332184,-0.6264166063078849,-0.6278805969971968,-0.6285031719719576,-0.6283805161141929,-0.6313376206091452,-0.632734479866512,-0.6352651608469129,-0.634891965457308,-0.6367396369963045,-0.6401129303535544,-0.641014245490944,-0.6400754388220655,-0.6408327168398975,-0.6404388338089342,-0.6413712852528304,-0.6410385059537733,-0.6396764822512981,-0.6395251052287381,-0.6388573859300124,-0.6395880356213324,-0.6407154853038644,-0.6405143808662599,-0.6404646073347777,-0.6365439026058455,-0.6364541064851326,-0.6365409299592242,-0.636798433112465,-0.6356785354918233,-0.6339583275701237,-0.6343917798608538,-0.6361756980024422,-0.6377479919199072,-0.6380439446171802,-0.637357942736952,-0.6365395890570578,-0.6371621173639674,-0.6372397915408867,-0.6367384037688708,-0.6369494539872498
-0.7329869415671606,-0.7293608211221563,-0.7102061468818128,-0.7299577769388539,-0.7484529408411396,-0.7174761717616649,-0.7139825987480783,-0.7230485648087255,-0.7232818805416401,-0.7256406444177759,-0.744781827177762,-0.755956061270135,-0.7489848712775817,-0.7484493192967638,-0.743750087794766,-0.7307633902577568,-0.7062010154306484,-0.7013086637238377,-0.6883747413462586,-0.691979401165012,-0.6953225896405388,-0.6897019390842465,-0.6908734486834489,-0.6883738455131423,-0.6718966662179957,-0.665922837606985,-0.6735732405562842,-0.6753230591158204,-0.6749291600156484,-0.6707596342804738,-0.6637801856230152,-0.662159702757908,-0.656076541665694,-0.6577593654239178,-0.6565288381669088,-0.6610572002040997,-0.6599300443519083,-0.660152209186972,-0.6586191065233693,-0.6568463157839288,-0.6564192103325261,-0.6554594198992783,-0.6546869920657765,-0.6596795760941474,-0.66003225917843,-0.6632006896154148,-0.6608616432307564,-0.6591809331630827,-0.660579944203312,-0.6600421339603488,-0.6567167534405687,-0.6586708249281126,-0.6579954620087325,-0.6568833530796829,-0.6578298700799072,-0.6578242997555064,-0.6626792553205596,-0.663476189580521,-0.6631827583120948,-0.6633301472190327,-0.6617577737549811,-0.6612853050030227,-0.6603810358469884,-0.6595771709525269,-0.6580038223242115,-0.6591813568695863,-0.6586850477730455,-0.6602597437641615,-0.6618784553641059,-0.6612915103437538,-0.6625973320761356,-0.6634918291881011,-0.6613042323044569,-0.6615987519525033,-0.6602994584686197,-0.6616326237399226,-0.6616568915543666,-0.6580469686158148,-0.6557928842825962,-0.6564417109902536,-0.6581844549575684,-0.6579316895466423,-0.6577067357539372,-0.6560415510138908,-0.654663495667889,-0.6567496081170099,-0.6584275915884945,-0.6595813655877627,-0.658795120335552,-0.6577905437619989,-0.6584184777280406,-0.6611170025557531,-0.6624594182280212,-0.6626602129382277,-0.6634917268827587,-0.6642636529268862,-0.6644534545083638,-0.6653431306511333,-0.6645258399246745,-0.6656573214758847
-0.4290607586145341,-0.4500612756482645,-0.47001277105331063,-0.46154000498679304,-0.44632880038174383,-0.42701486945967515,-0.4320773331916361,-0.44245173890988587,-0.4492656007590967,-0.469468834236078,-0.4949230617370852,-0.5131762172025618,-0.5390147756730292,-0.580101956531855,-0.6104597579937958,-0.6179694024891103,-0.6174040198144533,-0.624328588607203,-0.6377104410051317,-0.6480926418494588,-0.6631641932188725,-0.672734454126821,-0.680391169665983,-0.6905691994170453,-0.6880700236542496,-0.6886935443978577,-0.6937691771476251,-0.6963135248656338,-0.6962983504145177,-0.6914503093837252,-0.7017861281946363,-0.7017974740678166,-0.7032899522789859,-0.7023845281556864,-0.7004700023379264,-0.6996404734891923,-0.7009720802649215,-0.7018954899288612,-0.7084238090605557,-0.7068805274241912,-0.7091176102392676,-0.7055306569667443,-0.7082923830381327,-0.7100133888038547,-0.7125038333935545,-0.7135478637526158,-0.714414060340584,-0.7171650805613947,-0.714927488718857,-0.713331423467334,-0.7111093761267799,-0.7103433247919648,-0.7099107971293113,-0.7136435462523072,-0.7134830989213878,-0.7162250381346096,-0.7199397099011984,-0.717868089372681,-0.7183793975636852,-0.7192916419065281,-0.7170802118685828,-0.7202353927780547,-0.7200523408402684,-0.7201154574136941,-0.718988899885491,-0.7218165977582698,-0.7208768162298627,-0.7217826240787892,-0.7240255076286914,-0.7223061671092919,-0.7235599407193634,-0.7229831494878691,-0.7218902090624193,-0.7220360103631591,-0.7215413039767054,-0.7201667301060353,-0.719527785038999,-0.7182770000182521,-0.7176820690446033,-0.7186516021847535,-0.7193251303880381,-0.7183070869520976,-0.7176004027187091,-0.7172885061670768,-0.7159294117476733,-0.7184877017809719,-0.7190512059989214,-0.7190718492554109,-0.7192871555232028,-0.7188437635890135,-0.7193479849341666,-0.7214976626127558,-0.7227652187527445,-0.721637655414094,-0.7215338968269611,-0.7214102460292648,-0.7213998528085945,-0.7232610871004523,-0.7212998547705076,-0.7209906516761795
-0.40198774297709416,-0.4403819628099197,-0.49891713268787985,-0.49285203013503676,-0.47261572758024784,-0.44065358345291594,-0.4406912832165424,-0.44423954942878874,-0.4463698435176018,-0.46004976820223975,-0.4774370824741765,-0.4969223153150426,-0.5166128769623075,-0.5391080092211462,-0.5634534789399783,-0.5738717018228856,-0.584183053064177,-0.5921781166148645,-0.5921701528393197,-0.6040752348852603,-0.6167720770854408,-0.6288368985111437,-0.634555490277497,-0.6407195390401053,-0.6410815753854464,-0.6396314350922645,-0.6370723764421027,-0.6456992621413666,-0.6449434560375134,-0.640936608145732,-0.6462988207088352,-0.6408047074361631,-0.6436140694154648,-0.6474468683627501,-0.6477236804907025,-0.6530529497392197,-0.6585113242036285,-0.6607896906786368,-0.6605476431098518,-0.6632159472333361,-0.6636391855135237,-0.6630826165838266,-0.6668292950977284,-0.6728601427160159,-0.6768624666138594,-0.6767986824236407,-0.6755383072053314,-0.6759989956765324,-0.677356088272042,-0.6757028841368034,-0.675205772927352,-0.6769947153628377,-0.6813249905521417,-0.681827964344941,-0.6844480146521092,-0.68768385814412,-0.6915885467920406,-0.6921823556199109,-0.6949888199727765,-0.6958873832580998,-0.694103129421282,-0.6956729635286216,-0.6951261242467592,-0.6950823408797093,-0.6953888197820051,-0.6974499640113461,-0.6969790452338873,-0.698421207337752,-0.6983598837588996,-0.697582990808433,-0.6974364194067522,-0.698666356506952,-0.6988841137903081,-0.6986415651740527,-0.6978567479748408,-0.6980557153573823,-0.6986245245417366,-0.6992367355863796,-0.6983787300733659,-0.7006125693412537,-0.7029649363377506,-0.7024559237770887,-0.7027304017192759,-0.7018903866062245,-0.6994787999964793,-0.7010211215848123,-0.7029664091211041,-0.7041077392608426,-0.7044276396393281,-0.7028668888640879,-0.7029930955332326,-0.7035040953483016,-0.7028880084322382,-0.7036497821399195,-0.702663636673093,-0.7015274020539792,-0.7012133453724727,-0.7010042385621991,-0.7016242546268763,-0.7013303303771004
-0.661749199629516,-0.7706336952574664,-0.7833385990008166,-0.777001087339444,-0.7451957817752533,-0.7343539751792112,-0.7398382199771514,-0.74368432647013,-0.7219827275523767,-0.7144826437825054,-0.7101591378293373,-0.7084561390467381,-0.6957833579799075,-0.7131763273482454,-0.7247489477907056,-0.7204604021209,-0.7176153118436326,-0.7124744739538023,-0.7025466967737541,-0.7025313958297317,-0.703009982570705,-0.7017847941379094,-0.6919900692234613,-0.6979398244731754,-0.6987804591822329,-0.6984911773400035,-0.7054167416147898,-0.7100120303652786,-0.7070778240624567,-0.7030880799577635,-0.7020026064414786,-0.7015090324800577,-0.7003066408986105,-0.6973490538244447,-0.6989940721102557,-0.7041515203373032,-0.7030571982892366,-0.7066365797663596,-0.709263020092127,-0.7095862484606348,-0.7111093596387426,-0.7089170949888954,-0.71111761768007,-0.7179669335013281,-0.7147160433402278,-0.7121700023720394,-0.710663330876441,-0.7092562967412059,-0.7065519566016929,-0.7059389964948692,-0.7024488782611993,-0.703535790924563,-0.7079678054422662,-0.7103421444550619,-0.7099354922336316,-0.7137279014039186,-0.7162190250572966,-0.7175847997327485,-0.718282264873223,-0.7156947626564782,-0.7134262934363291,-0.7131652482234918,-0.7129368711867095,-0.7106391596414874,-0.709111649937042,-0.7105335562037169,-0.7119133618011839,-0.7117775494823715,-0.7130423001536526,-0.7122058206807871,-0.710970051277291,-0.7110005772472416,-0.7106256124426418,-0.7099662769887494,-0.7087898724382504,-0.7082459952077391,-0.709836112443655,-0.7108922383074248,-0.7101848530525416,-0.712469255854929,-0.7140513185117248,-0.7138577837517259,-0.7142954736035299,-0.7133079296825027,-0.7107362348225847,-0.7103161952850818,-0.710006214262312,-0.7110671581795192,-0.7112747336302172,-0.7096941423530123,-0.7093839104602291,-0.7106180601909518,-0.7104611380747661,-0.7104795987549641,-0.7094738911807261,-0.7075080733040142,-0.7086211669918419,-0.708976010093576,-0.70712919008789,-0.7069531081493692
-0.8219597891178818,-0.8050400487863829,-0.8067303964411616,-0.8099951013112094,-0.7937439183651018,-0.7680076343327222,-0.7634181133400921,-0.7732063453117974,-0.7665557725920356,-0.7643773770077684,-0.7608549574206176,-0.7588964859032508,-0.7538485094268561,-0.7616577107975875,-0.7737675802006561,-0.770787602186509,-0.7593584636211379,-0.7524845229739989,-0.7429776318396331,-0.7500936172902639,-0.7434619280273245,-0.7423698868094113,-0.7450147058080521,-0.7487797563708909,-0.7424463570221611,-0.7401318588676007,-0.7456704425679257,-0.7412222301372497,-0.738466046489787,-0.7328999130739451,-0.7374411200241984,-0.7338268824430441,-0.7325117709035314,-0.7311137561523513,-0.7289861604560264,-0.7317377398133704,-0.7367350535547479,-0.7457753370562201,-0.7475313775777619,-0.7435240862010999,-0.7409287739435872,-0.7385809386093682,-0.7386271581369521,-0.741938126235669,-0.7433320570938062,-0.744010395955101,-0.7420197751637887,-0.7414412317935513,-0.7435667837857609,-0.7404712775054685,-0.7367931302590529,-0.7362364911499375,-0.7386048676602281,-0.7374745884503959,-0.7392439793523065,-0.7416036183503592,-0.7402355420745417,-0.7406108401295053,-0.7404831556455143,-0.7393916966869705,-0.7380595819347819,-0.7373865454021273,-0.7367844868422895,-0.7367920843472306,-0.7378792416027824,-0.7384491451256414,-0.7375123630479261,-0.7376688020819364,-0.7409517425273047,-0.7405884311746556,-0.7413034603746622,-0.7427187079702049,-0.7423927187256039,-0.7411240429466226,-0.7401919383712432,-0.7420517134396967,-0.7443871926974999,-0.7446554512878145,-0.7457552966614243,-0.7466519538365226,-0.7474342394766589,-0.748007527407808,-0.7470459076963976,-0.7459510869666302,-0.7432351465731668,-0.7449661234654632,-0.7470734213750194,-0.7475091885895346,-0.7469715652118425,-0.7461005396051874,-0.7460476666036409,-0.7489066517607381,-0.7483600703915503,-0.746975790013884,-0.7483462045481293,-0.7468420758608423,-0.7471744119019987,-0.7489960204690427,-0.747676246049384,-0.7474577691573747
-0.40800052471872394,-0.4598678288520026,-0.4596114593280367,-0.43076778073464217,-0.4476459219937339,-0.4527729554862341,-0.4719487694445301,-0.4818092620453731,-0.5028041721769809,-0.5335081579177614,-0.5624486203893824,-0.5780881004286527,-0.5914299092046422,-0.6062250611648896,-0.6214222274935353,-0.6373004711513757,-0.651258316804642,-0.6577143675618533,-0.6595214396559876,-0.6640040482373144,-0.6737455669512162,-0.6804848361699944,-0.6859448967080668,-0.6941664147548579,-0.689837475494619,-0.6876405125792548,-0.6948873600019305,-0.6916790316041999,-0.689778155516545,-0.6894760490146241,-0.6976523486936663,-0.7011446706449451,-0.7079440479477765,-0.7094637081645334,-0.7127519668493729,-0.7172066227670966,-0.7150006321386007,-0.7188960536569824,-0.7221440964933161,-0.7294892466473837,-0.7319002426129011,-0.7323727000719786,-0.7353636009948818,-0.7407155469725604,-0.7405666570867084,-0.7412954131456764,-0.7411116366742692,-0.7412678677015514,-0.74251880946291,-0.7416543995474081,-0.7405586053676676,-0.7398912267943714,-0.7397081823340861,-0.7422001716237998,-0.7429200947586765,-0.7448166266190319,-0.7449845179735846,-0.7439184369165186,-0.7435719608043474,-0.7441415934757398,-0.7412254098297191,-0.742419037054842,-0.7438205011811749,-0.7434296112851577,-0.7439818229849753,-0.7444326205580178,-0.7427198480818622,-0.7428912470033606,-0.7435386256407612,-0.7455577796061557,-0.7469437113549737,-0.7473659915912496,-0.7484001231341548,-0.7486314934506382,-0.7487391322353982,-0.7487772122664955,-0.7476638917152258,-0.7459799103337157,-0.7454819477969008,-0.7471225675689914,-0.7477346443552826,-0.7485148805772268,-0.7485187647700831,-0.7468200551281721,-0.7441569783916333,-0.7455723901290607,-0.7472559104325729,-0.7463508123983402,-0.7464748069071427,-0.7468819926016312,-0.7476595606504994,-0.7494201752092045,-0.7507763113495578,-0.7503830042830617,-0.7513963889380002,-0.7513445395885001,-0.752343839037523,-0.7531042104844128,-0.7520501294825683,-0.7525511766593038
-0.5019237168133484,-0.5545857833482915,-0.561213152045311,-0.5242992661616976,-0.4898285992112337,-0.4669224944381245,-0.4617786009584508,-0.47854552506127446,-0.48319242287085995,-0.5050296950501325,-0.5266494713213321,-0.5562237968508879,-0.5793491370482973,-0.6002226089708846,-0.6107253519802021,-0.6185633598882436,-0.6163221813875825,-0.6216585013984268,-0.6256722032543016,-0.6451944998753318,-0.6497539689093978,-0.6552475502987474,-0.6541743781573985,-0.6653555857790179,-0.6606180023014041,-0.6579739813260892,-0.6629801590406841,-0.6578435757553474,-0.6560484010030994,-0.6564110677258874,-0.6668580696155579,-0.6670661518068091,-0.6700255555676409,-0.6727077920289519,-0.6675097585834788,-0.673039554886433,-0.6773036804333576,-0.6773520691949875,-0.6780148028545099,-0.6779652842656627,-0.6774927743286081,-0.6770125473770783,-0.6764848423443324,-0.6783547707760436,-0.6784588778537866,-0.6792439648250426,-0.6799101230364473,-0.6815172261047904,-0.6824830132651774,-0.683334852201859,-0.6813819824497511,-0.6807551433544896,-0.6788322931044501,-0.6798259888226059,-0.6810697876329332,-0.682822553563863,-0.6838273565787356,-0.6846439041411585,-0.6881394867981931,-0.6882456537539621,-0.6886791079373902,-0.6901529255880079,-0.6913266862830205,-0.6916826780434893,-0.6940628646822367,-0.6967928434479886,-0.6941645873871034,-0.6941832376913402,-0.6991215767479482,-0.6969925901425189,-0.6961462057918528,-0.6964128507475553,-0.6964084598429883,-0.6959098422096182,-0.6947891461175248,-0.6962413051690761,-0.6971174871255175,-0.6973047504484728,-0.6959205599765894,-0.695731776814906,-0.6980967064662258,-0.698702367263766,-0.6973860958231088,-0.6976936168080623,-0.6967704435816595,-0.6974876483275259,-0.699278149424374,-0.6985771161114374,-0.6985513878183516,-0.6986224202531539,-0.7000158634138582,-0.7003705620393768,-0.7010306125849182,-0.7000462979894131,-0.6995892620310116,-0.6999048881484466,-0.6994709659180558,-0.700951755763791,-0.6998953462905533,-0.6997053163828688
-0.4874779468366195,-0.482466755657621,-0.4523770486086316,-0.45983693796468916,-0.4644419174746002,-0.463317582263302,-0.46145508328653717,-0.4772622887204725,-0.49680753789982157,-0.517862293963228,-0.5419303885227948,-0.5608581367118912,-0.569263490546108,-0.5947650388489094,-0.6182689270132471,-0.620695345465951,-0.6232389006130072,-0.6259117155047431,-0.6253064200001428,-0.6377695205806164,-0.6494459640134074,-0.6511414581879251,-0.6590009131718175,-0.6637522195528018,-0.6661316688541703,-0.669275367936121,-0.6779198257377823,-0.6742811731333749,-0.67489709639235,-0.6752047698937655,-0.681390947572343,-0.6777193318628922,-0.6894622106279995,-0.6902904230227145,-0.6896740955579794,-0.6896648213090222,-0.6912895131943515,-0.6971712815021063,-0.698978613366668,-0.6979184880801619,-0.7005541246743983,-0.699023292978622,-0.7021524605598304,-0.7042870255746252,-0.7050076906829108,-0.7048731933616161,-0.7019013922670376,-0.7035840740705375,-0.7035897104730535,-0.7065613598226004,-0.706977332663594,-0.7051088534625374,-0.7066465815168437,-0.7064489687776296,-0.7052010948682839,-0.7047763452655071,-0.7067414435940751,-0.7055302958543699,-0.7073071894184897,-0.7072641014149548,-0.7036616945708094,-0.7053276131664443,-0.7043518760220864,-0.7033071299224176,-0.704107248261111,-0.7029841516247126,-0.7023423700032316,-0.7040478562886152,-0.707086613575959,-0.7102463023156171,-0.7138119953169653,-0.7150101309863319,-0.7156754362133546,-0.7157043129417635,-0.716215177053066,-0.7156456430724716,-0.7153001456617474,-0.7138191258213271,-0.7137526471784801,-0.7138146190552874,-0.7150718640780065,-0.7147966412292681,-0.715372274607164,-0.7151087130319835,-0.7121628791443604,-0.712469985575009,-0.7138711592355516,-0.7152144205641435,-0.7168545463402805,-0.7162318638058389,-0.7176863777993854,-0.7203021795529123,-0.7209427167511349,-0.7213095945936825,-0.7211038183675933,-0.7190713489123732,-0.718507327478968,-0.7193740180452686,-0.7186868141479299,-0.7198128725558968
