100	5.294134385855611
200	4.126277934168065
300	3.4133684953046983
400	2.850039531944825
500	2.2917763194722283
600	1.6737686007504635
700	1.5612443975109471
800	1.3774295907759462
900	1.2723746753562788
1000	1.2359829053585436
1100	1.0869338819230911
1200	1.0365072584770019
1300	1.0781854829993662
1400	1.0564333443332679
1500	0.9864954955453094
1600	0.9489987472396102
1700	0.9395881992105509
1800	0.8532606209028089
1900	0.8508226196729751
2000	0.8142902065729275
2100	0.734345341836658
2200	0.7158509661336367
2300	0.747013176234539
2400	0.696355098805519
2500	0.6803633815725406
2600	0.7225550170747966
2700	0.7323801724547253
2800	0.6734339735085159
2900	0.6981260550706523
3000	0.6924893602993337
3100	0.6618046991205802
3200	0.6134795288586758
3300	0.6115598028780626
3400	0.6097043789672228
3500	0.6247469157434297
3600	0.5980148301908628
3700	0.5702905636484843
3800	0.5642966061774288
3900	0.569682008273233
4000	0.5448286583312836
4100	0.5360549389636518
4200	0.5173404245637983
4300	0.5435089754568168
4400	0.5619900913230182
4500	0.6026075552768333
4600	0.5846130821686373
4700	0.5852950980449947
4800	0.56833400035719
4900	0.5415119640981912
5000	0.5489520623611668
5100	0.5539263388426079
5200	0.5490074833083157
5300	0.5776439719655215
5400	0.5831685648327182
5500	0.5699265602162314
5600	0.5747632459689315
5700	0.5992473485018408
5800	0.5981115880952218
5900	0.6243910143539538
6000	0.606845034041868
6100	0.5659379259353728
6200	0.5617083693381915
6300	0.5284542974569462
6400	0.5360710372619124
6500	0.5451092413931633
6600	0.5423089889174051
6700	0.5325344427487196
6800	0.5411881187083694
6900	0.5337973337330055
7000	0.49548764444409704
7100	0.49560178480437866
7200	0.5031836610179283
7300	0.4812943987440549
7400	0.4670661073472644
7500	0.44113058179696907
7600	0.4373159824583297
7700	0.4457643047616387
7800	0.4364537682529175
7900	0.40950570822909077
8000	0.40408324853738975
8100	0.3811588395119543
8200	0.3695311169594788
8300	0.3773416549709623
8400	0.3845758132856077
8500	0.38861544766480455
8600	0.38782983956262745
8700	0.3860566652601705
8800	0.3742547191765198
8900	0.37516991244240216
9000	0.3968958199721868
9100	0.4030768635034718
9200	0.3786031094303866
9300	0.373459736938429
9400	0.368226894359438
9500	0.3534247901553585
9600	0.3475889964818038
9700	0.35520055008699103
9800	0.3717469526154247
9900	0.3682959447184544
10000	0.3764052754180369
