100	11.218582915632304
200	10.38917175884449
300	10.552429262085674
400	10.058222866648078
500	9.443339102979273
600	9.481852968505704
700	9.428239714827981
800	9.503950249018956
900	9.421185125855317
1000	9.49210396197894
1100	9.581995425382589
1200	9.474496444023728
1300	9.65927865072139
1400	9.755548460570282
1500	9.644266617296495
1600	9.73627651636943
1700	9.824289799446632
1800	9.91686390313757
1900	9.890657856320274
2000	9.936658201275549
2100	9.977470083306315
2200	10.03952193773236
2300	9.99686181151765
2400	10.057061509624562
2500	10.018874835850854
2600	10.006807714017043
2700	10.022213396717747
2800	9.909624456872736
2900	9.882252698969468
3000	9.946804205761909
3100	9.991820047826765
3200	9.961652189911492
3300	9.91416000841491
3400	9.931080770538927
3500	9.903434403099197
3600	9.959782144466036
3700	9.948666579807593
3800	9.966498678063658
3900	10.002690817167263
4000	9.952752497194753
4100	9.975861618231704
4200	10.001700301180222
4300	9.967159317337293
4400	9.941169422058525
4500	9.964877647380035
4600	9.993834648309814
4700	9.983401193635475
4800	9.978500403279329
4900	9.956087707227542
5000	9.975557911400758
5100	9.95560353743815
5200	9.954357791181168
5300	9.95461245143463
5400	9.954626674363
5500	9.984055371669799
5600	9.950018079454823
5700	9.934311304613516
5800	9.94283180350749
5900	9.963837274450388
6000	9.943066016306375
6100	9.954383246867566
6200	9.933603069389848
6300	9.917166795904564
6400	9.919596296495683
6500	9.883895984155174
6600	9.891071232661604
6700	9.875525511529872
6800	9.84393393377434
6900	9.84154781929715
7000	9.856084101428566
7100	9.864631653891482
7200	9.881012281835412
7300	9.865777210858711
7400	9.861008171411415
7500	9.86485856311515
7600	9.85035711653768
7700	9.819949140401038
7800	9.80764815637008
7900	9.79569320361293
8000	9.796113990911183
8100	9.791840351070848
8200	9.787145510342611
8300	9.7916552755579
8400	9.797163865028892
8500	9.804204260243525
8600	9.81427851007686
8700	9.81141089475068
8800	9.813770331308321
8900	9.839019803275052
9000	9.83494290073918
9100	9.83849558043062
9200	9.82864306573356
9300	9.810756960938079
9400	9.824810301656727
9500	9.829807424451248
9600	9.830947144643233
9700	9.83104436689166
9800	9.836101865612589
9900	9.833086787087723
10000	9.839169734005964
