-0.032784461975097656 - 0.032181262969970703i,-0.042769908905029297 - 0.028792858123779297i,-0.050891876220703125 - 0.024167060852050781i,-0.061280250549316406 - 0.019168853759765625i,-0.044649600982666016 - 0.00047349929809570313i,-0.060002326965332031 + 0.005466461181640625i,-0.044738292694091797 - 0.0004711151123046875i,-0.056268692016601563 + 0.0059170722961425781i,-0.051890373229980469 + 0.018861770629882813i,-0.049102783203125 + 0.011512279510498047i,-0.0540618896484375 + 0.027909278869628906i,-0.037501335144042969 + 0.014348030090332031i,-0.043141841888427734 + 0.020631790161132813i,-0.045469760894775391 + 0.025603771209716797i,-0.04828643798828125 + 0.030716419219970703i,-0.050855636596679688 + 0.036407947540283203i,-0.057210445404052734 + 0.044699192047119141i,-0.033874034881591797 + 0.036778926849365234i,-0.047360897064208984 + 0.051923751831054688i,-0.039948940277099609 + 0.037189960479736328i,-0.048737525939941406 + 0.051180362701416016i,-0.040414333343505859 + 0.053299903869628906i,-0.043086051940917969 + 0.049890041351318359i,-0.042870521545410156 + 0.062808990478515625i,-0.034488677978515625 + 0.045419692993164063i,-0.038330078125 + 0.055530548095703125i,-0.040412425994873047 + 0.063899993896484375i,-0.045708656311035156 + 0.075556278228759766i,-0.043767929077148438 + 0.083531379699707031i,-0.022680759429931641 + 0.0548248291015625i,-0.028353214263916016 + 0.073033809661865234i,-0.025838851928710938 + 0.061455249786376953i,-0.028945446014404297 + 0.077851295471191406i,-0.017314910888671875 + 0.060312271118164063i,-0.022390842437744141 + 0.072327613830566406i,-0.013212680816650391 + 0.058519363403320313i,-0.017034530639648438 + 0.073763370513916016i,-0.0065741539001464844 + 0.049723625183105469i,-0.00481414794921875 + 0.057292938232421875i,-0.0025014877319335938 + 0.061387538909912109i,0.00020599365234375 + 0.065976619720458984i,0.0031409263610839844 + 0.074719905853271484i,0.0025696754455566406 + 0.045846462249755859i,0.0072093009948730469 + 0.060303688049316406i,0.011792182922363281 + 0.050222873687744141i,0.018061637878417969 + 0.062891960144042969i,0.016489028930664063 + 0.048201084136962891i,0.026028633117675781 + 0.056679725646972656i,0.024812221527099609 + 0.044159412384033203i,0.037494659423828125 + 0.051735401153564453i,0.02971649169921875 + 0.031807899475097656i,0.040207862854003906 + 0.032358169555664063i,0.049105644226074219 + 0.029416084289550781i,0.061936378479003906 + 0.024538993835449219i,0.040753841400146484 + 0.0083012580871582031i,0.051959037780761719 - 0.0025053024291992188i
-0.00518035888671875 - 0.044023036956787109i,-0.014601707458496094 - 0.047662734985351563i,-0.024582862854003906 - 0.048816204071044922i,-0.036423683166503906 - 0.050702571868896484i,-0.035192489624023438 - 0.025607109069824219i,-0.05028533935546875 - 0.029868125915527344i,-0.034881114959716797 - 0.025204181671142578i,-0.048066616058349609 - 0.026038646697998047i,-0.052676200866699219 - 0.012589454650878906i,-0.046210765838623047 - 0.015655994415283203i,-0.059064388275146484 - 0.0051145553588867188i,-0.037574291229248047 - 0.0079541206359863281i,-0.045733928680419922 - 0.0052847862243652344i,-0.05035400390625 - 0.001651763916015625i,-0.055124282836914063 + 0.0016150474548339844i,-0.060731410980224609 + 0.00585174560546875i,-0.070339202880859375 + 0.0107269287109375i,-0.046475887298583984 + 0.015149116516113281i,-0.064488887786865234 + 0.022805690765380859i,-0.050945281982421875 + 0.013986587524414063i,-0.06473541259765625 + 0.022745609283447266i,-0.057691574096679688 + 0.029390335083007813i,-0.058261394500732422 + 0.026504993438720703i,-0.063426017761230469 + 0.038470268249511719i,-0.048895359039306641 + 0.026247978210449219i,-0.056018829345703125 + 0.033193111419677734i,-0.061181068420410156 + 0.040699958801269531i,-0.069205760955810547 + 0.049399375915527344i,-0.069200515747070313 + 0.059918403625488281i,-0.039719104766845703 + 0.041746139526367188i,-0.050341606140136719 + 0.056409358978271484i,-0.043774127960205078 + 0.047002792358398438i,-0.051266670227050781 + 0.061140060424804688i,-0.033364772796630859 + 0.049969673156738281i,-0.042154312133789063 + 0.060310840606689453i,-0.02828216552734375 + 0.050891876220703125i,-0.036336898803710938 + 0.063934326171875i,-0.019407749176025391 + 0.044499397277832031i,-0.020117759704589844 + 0.051648139953613281i,-0.018714427947998047 + 0.056407451629638672i,-0.017220973968505859 + 0.061700820922851563i,-0.015233039855957031 + 0.0708160400390625i,-0.0086765289306640625 + 0.043192863464355469i,-0.006450653076171875 + 0.059043407440185547i,0.00052928924560546875 + 0.049437046051025391i,0.004589080810546875 + 0.063293933868408203i,0.0066709518432617188 + 0.048702239990234375i,0.015560626983642578 + 0.058676242828369141i,0.016793727874755859 + 0.046082019805908203i,0.028460025787353516 + 0.055103302001953125i,0.023344993591308594 + 0.034980297088623047i,0.032866477966308594 + 0.03704833984375i,0.042460918426513672 + 0.035459995269775391i,0.057028770446777344 + 0.032061576843261719i,0.038674831390380859 + 0.012531280517578125i,0.050562858581542969 + 0.0036206245422363281i
0.030969619750976563 + 0.033565521240234375i,0.041300773620605469 + 0.030375957489013672i,0.049982070922851563 + 0.025506019592285156i,0.060516834259033203 + 0.019587039947509766i,0.044466972351074219 - 0.00015211105346679688i,0.059427261352539063 - 0.0061316490173339844i,0.044575214385986328 - 0.0012450218200683594i,0.055008411407470703 - 0.0080804824829101563i,0.050506591796875 - 0.022185802459716797i,0.047397136688232422 - 0.015529155731201172i,0.051511764526367188 - 0.032306194305419922i,0.035823345184326172 - 0.017576217651367188i,0.040506362915039063 - 0.02468109130859375i,0.041787624359130859 - 0.029949665069580078i,0.044000625610351563 - 0.036062240600585938i,0.044740200042724609 - 0.042973995208740234i,0.049015045166015625 - 0.052746772766113281i,0.027456283569335938 - 0.042039394378662109i,0.037242889404296875 - 0.058902740478515625i,0.031841754913330078 - 0.044600963592529297i,0.036422252655029297 - 0.059879302978515625i,0.027572154998779297 - 0.059969902038574219i,0.029267311096191406 - 0.058709144592285156i,0.025850296020507813 - 0.071091651916503906i,0.021918773651123047 - 0.052991867065429688i,0.022006511688232422 - 0.063158035278320313i,0.020963668823242188 - 0.072429180145263672i,0.021889686584472656 - 0.084680080413818359i,0.014307498931884766 - 0.092323780059814453i,0.0037579536437988281 - 0.059603214263916016i,0.0018830299377441406 - 0.077098369598388672i,0.0027918815612792969 - 0.066174030303955078i,-0.0013666152954101563 - 0.081636905670166016i,-0.0072274208068847656 - 0.061296939849853516i,-0.0080838203430175781 - 0.074786663055419922i,-0.012141704559326172 - 0.05849456787109375i,-0.015228748321533203 - 0.073729991912841797i,-0.015470504760742188 - 0.047637939453125i,-0.019647598266601563 - 0.053472042083740234i,-0.024494171142578125 - 0.056023120880126953i,-0.029304981231689453 - 0.058665752410888672i,-0.036753654479980469 - 0.063938617706298828i,-0.023694038391113281 - 0.039365768432617188i,-0.035559654235839844 - 0.049258708953857422i,-0.035175800323486328 - 0.037381172180175781i,-0.046933650970458984 - 0.044277191162109375i,-0.038695335388183594 - 0.032156467437744141i,-0.052333354949951172 - 0.033329486846923828i,-0.044528484344482422 - 0.023272991180419922i,-0.059530735015869141 - 0.021745681762695313i,-0.042557239532470703 - 0.0099620819091796875i,-0.0513153076171875 - 0.0038547515869140625i,-0.057102680206298828 + 0.0041966438293457031i,-0.064030170440673828 + 0.01682281494140625i,-0.037974357604980469 + 0.018428802490234375i,-0.039882183074951172 + 0.033319950103759766i
-0.045404911041259766 + 0.0076584815979003906i,-0.048270225524902344 + 0.017140865325927734i,-0.049133777618408203 + 0.026514530181884766i,-0.051034927368164063 + 0.0382843017578125i,-0.026002883911132813 + 0.035880088806152344i,-0.030620574951171875 + 0.051095008850097656i,-0.026031494140625 + 0.036660194396972656i,-0.027503013610839844 + 0.049142837524414063i,-0.014344215393066406 + 0.052765369415283203i,-0.017864227294921875 + 0.046807289123535156i,-0.0078630447387695313 + 0.059419155120849609i,-0.0099387168884277344 + 0.03913116455078125i,-0.008213043212890625 + 0.047419548034667969i,-0.00548553466796875 + 0.051893234252929688i,-0.0030031204223632813 + 0.056855201721191406i,0.00039529800415039063 + 0.062160491943359375i,0.0041961669921875 + 0.071800708770751953i,0.010895729064941406 + 0.048830986022949219i,0.01581573486328125 + 0.067982196807861328i,0.0078063011169433594 + 0.053768157958984375i,0.014845848083496094 + 0.068977832794189453i,0.021282196044921875 + 0.062345504760742188i,0.017694950103759766 + 0.063431739807128906i,0.028721809387207031 + 0.069745540618896484i,0.018512248992919922 + 0.054231166839599609i,0.023748874664306641 + 0.062986850738525391i,0.029515266418457031 + 0.068985939025878906i,0.036019325256347656 + 0.079552173614501953i,0.044743537902832031 + 0.081339359283447266i,0.033428668975830078 + 0.049736976623535156i,0.044745445251464844 + 0.0634765625i,0.036244392395019531 + 0.054970264434814453i,0.047984123229980469 + 0.066060543060302734i,0.041398048400878906 + 0.046620368957519531i,0.047971248626708984 + 0.057506561279296875i,0.043150901794433594 + 0.043035030364990234i,0.051906585693359375 + 0.052972316741943359i,0.038675785064697266 + 0.032742023468017578i,0.045002460479736328 + 0.036018848419189453i,0.049449443817138672 + 0.036199092864990234i,0.054955959320068359 + 0.036443710327148438i,0.063867568969726563 + 0.037342548370361328i,0.039723873138427734 + 0.022718429565429688i,0.054555416107177734 + 0.026123523712158203i,0.048374652862548828 + 0.017128944396972656i,0.062757492065429688 + 0.018515586853027344i,0.049047946929931641 + 0.010785102844238281i,0.061283588409423828 + 0.0075197219848632813i,0.050327301025390625 + 0.0016422271728515625i,0.062891960144042969 - 0.00485992431640625i,0.042796134948730469 - 0.0079545974731445313i,0.049021244049072266 - 0.016311168670654297i,0.050995826721191406 - 0.025219917297363281i,0.053016185760498047 - 0.039453983306884766i,0.028711318969726563 - 0.030570507049560547i,0.025957107543945313 - 0.045480251312255859i
0.045094013214111328 - 0.0080571174621582031i,0.047571182250976563 - 0.018391132354736328i,0.048549175262451172 - 0.028469562530517578i,0.049399375915527344 - 0.040201187133789063i,0.024187088012695313 - 0.038074016571044922i,0.027079105377197266 - 0.053911685943603516i,0.023381710052490234 - 0.038000106811523438i,0.023818016052246094 - 0.050684928894042969i,0.0093231201171875 - 0.054610729217529297i,0.013203144073486328 - 0.047870635986328125i,0.001323699951171875 - 0.061313629150390625i,0.0052614212036132813 - 0.039744853973388672i,0.0019507408142089844 - 0.047031402587890625i,-0.0013909339904785156 - 0.051761627197265625i,-0.0055403709411621094 - 0.056671142578125i,-0.010097503662109375 - 0.061926841735839844i,-0.016338348388671875 - 0.070574283599853516i,-0.018854141235351563 - 0.046303272247314453i,-0.027523994445800781 - 0.064527511596679688i,-0.017777919769287109 - 0.051316738128662109i,-0.028004169464111328 - 0.065125942230224609i,-0.033769607543945313 - 0.057961463928222656i,-0.030844688415527344 - 0.057953357696533203i,-0.043027877807617188 - 0.062487125396728516i,-0.030534267425537109 - 0.048633098602294922i,-0.038686752319335938 - 0.055429935455322266i,-0.046328544616699219 - 0.060101985931396484i,-0.055634498596191406 - 0.067480087280273438i,-0.066461086273193359 - 0.066889762878417969i,-0.045652389526367188 - 0.038062095642089844i,-0.061131954193115234 - 0.047051906585693359i,-0.051917076110839844 - 0.042119026184082031i,-0.066301345825195313 - 0.048862934112548828i,-0.053550243377685547 - 0.031573295593261719i,-0.064776420593261719 - 0.039539337158203125i,-0.053739070892333984 - 0.025763511657714844i,-0.068039417266845703 - 0.033532142639160156i,-0.047090530395507813 - 0.017607212066650391i,-0.054557323455810547 - 0.017247676849365234i,-0.059297561645507813 - 0.015912055969238281i,-0.064846038818359375 - 0.012978553771972656i,-0.073753833770751953 - 0.010388851165771484i,-0.045550823211669922 - 0.0057482719421386719i,-0.060559272766113281 - 0.0024867057800292969i,-0.051254749298095703 + 0.0044155120849609375i,-0.064867019653320313 + 0.0091958045959472656i,-0.049543380737304688 + 0.0099425315856933594i,-0.059123992919921875 + 0.019689083099365234i,-0.046438217163085938 + 0.019814968109130859i,-0.054954051971435547 + 0.032986164093017578i,-0.034552574157714844 + 0.026289939880371094i,-0.0357513427734375 + 0.036778450012207031i,-0.033475875854492188 + 0.04633331298828125i,-0.028371810913085938 + 0.060211658477783203i,-0.010533332824707031 + 0.040766239166259766i,-0.00049591064453125 + 0.052304267883300781i
-0.0039567947387695313 + 0.043438911437988281i,0.0041775703430175781 + 0.049721717834472656i,0.012861251831054688 + 0.053362846374511719i,0.023635387420654297 + 0.057881355285644531i,0.026577949523925781 + 0.032723903656005859i,0.040737152099609375 + 0.041248798370361328i,0.027405261993408203 + 0.033188819885253906i,0.039798736572265625 + 0.038519859313964844i,0.046191692352294922 + 0.025807857513427734i,0.039410114288330078 + 0.028515815734863281i,0.054370403289794922 + 0.021879196166992188i,0.033122062683105469 + 0.018527030944824219i,0.041325569152832031 + 0.019646644592285156i,0.046733856201171875 + 0.018087387084960938i,0.053116321563720703 + 0.017113208770751953i,0.059117317199707031 + 0.015353202819824219i,0.069660186767578125 + 0.014342784881591797i,0.047205924987792969 + 0.0016093254089355469i,0.067718505859375 + 0.001903533935546875i,0.051547527313232422 + 0.0062685012817382813i,0.068149566650390625 + 0.00370025634765625i,0.064135551452636719 - 0.0049510002136230469i,0.063610076904296875 - 0.0009002685546875i,0.072278499603271484 - 0.0098218917846679688i,0.054347515106201172 - 0.0034637451171875i,0.063936233520507813 - 0.0064029693603515625i,0.072188377380371094 - 0.0098505020141601563i,0.083286285400390625 - 0.014436244964599609i,0.088762760162353516 - 0.021261692047119141i,0.053020477294921875 - 0.018963813781738281i,0.070371627807617188 - 0.026378631591796875i,0.060025215148925781 - 0.019654750823974609i,0.074225425720214844 - 0.027918338775634766i,0.053152561187744141 - 0.026798725128173828i,0.066204071044921875 - 0.030580520629882813i,0.049647331237792969 - 0.02977752685546875i,0.063354969024658203 - 0.035202980041503906i,0.039055347442626953 - 0.027304172515869141i,0.044163703918457031 - 0.033042430877685547i,0.045731544494628906 - 0.037570476531982422i,0.04788970947265625 - 0.042582511901855469i,0.052389144897460938 - 0.051016807556152344i,0.030561447143554688 - 0.029522895812988281i,0.038393020629882813 - 0.044327259063720703i,0.02814483642578125 - 0.040656089782714844i,0.033238410949707031 - 0.053972244262695313i,0.022516727447509766 - 0.042772293090820313i,0.022826194763183594 - 0.055998802185058594i,0.013990879058837891 - 0.046151161193847656i,0.012009620666503906 - 0.060691356658935547i,0.0028338432312011719 - 0.040693283081054688i,-0.0026636123657226563 - 0.049124240875244141i,-0.010556221008300781 - 0.053757667541503906i,-0.023489475250244141 - 0.060684680938720703i,-0.020442008972167969 - 0.034051895141601563i,-0.035173892974853516 - 0.035742282867431641i
