-0.0030150413513183594 - 0.0028586387634277344i,-0.0024671554565429688 - 0.001850128173828125i,-0.0030922889709472656 - 0.0017991065979003906i,-0.0031270980834960938 - 0.0014691352844238281i,-0.00458526611328125 - 0.00051450729370117188i,-0.004703521728515625 + 0.00012636184692382813i,-0.0049901008605957031 + 0.0012097358703613281i,-0.004253387451171875 + 0.00053453445434570313i,-0.0021619796752929688 - 0.000606536865234375i,-0.002777099609375 - 0.000659942626953125i,-0.0037641525268554688 + 0.00093889236450195313i,-0.0026431083679199219 + 0.00014781951904296875i,-0.0034708976745605469 - 0.00072813034057617188i,-0.0029973983764648438 + 0.000152587890625i,-0.0040388107299804688 + 0.00038194656372070313i,-0.0034389495849609375 + 0.0011096000671386719i,-0.0029091835021972656 + 0.00085544586181640625i,-0.0037107467651367188 + 0.00017070770263671875i,-0.0038361549377441406 + 0.00054836273193359375i,-0.0036797523498535156 + 0.000274658203125i,-0.0037493705749511719 + 0.00066328048706054688i,-0.0044584274291992188 + 0.0015630722045898438i,-0.0038313865661621094 + 0.0008563995361328125i,-0.0034542083740234375 + 0.00055408477783203125i,-0.0032749176025390625 + 0.001445770263671875i,-0.0033063888549804688 + 0.0014019012451171875i,-0.0041761398315429688 + 0.0013513565063476563i,-0.0039191246032714844 + 0.00072002410888671875i,-0.0041742324829101563 + 0.0012469291687011719i,-0.0038776397705078125 + 0.0017695426940917969i,-0.0034666061401367188 + 0.001422882080078125i,-0.0042538642883300781 + 0.0018439292907714844i,-0.0029501914978027344 + 0.001705169677734375i,-0.0043835639953613281 + 0.00088787078857421875i,-0.0037631988525390625 + 0.001613616943359375i,-0.0032601356506347656 + 0.00079107284545898438i,-0.003284454345703125 + 0.0017633438110351563i,-0.0025196075439453125 + 0.0014243125915527344i,-0.0032815933227539063 + 0.0026750564575195313i,-0.0020914077758789063 + 0.002079010009765625i,-0.0029697418212890625 + 0.0017199516296386719i,-0.0039048194885253906 + 0.0020747184753417969i,-0.002910614013671875 + 0.0029568672180175781i,-0.0037078857421875 + 0.0030903816223144531i,-0.0022587776184082031 + 0.002490997314453125i,-0.0020499229431152344 + 0.002899169921875i,-0.003582000732421875 + 0.00097894668579101563i,-0.0027399063110351563 + 0.0024266242980957031i,-0.0029144287109375 + 0.0044736862182617188i,-0.000835418701171875 + 0.00042724609375i,-0.0010404586791992188 + 0.0015187263488769531i,-0.00102996826171875 + 0.0033416748046875i,-0.00069332122802734375 + 0.0033922195434570313i,0.00034666061401367188 + 0.0033516883850097656i,0.00034189224243164063 + 0.0037522315979003906i,0.0010447502136230469 + 0.003993988037109375i
-0.003299713134765625 + 0.0001678466796875i,-0.0040111541748046875 + 1.8596649169921875E-05i,-0.0026173591613769531 - 0.00076532363891601563i,-0.0023145675659179688 - 0.00068378448486328125i,-0.0037832260131835938 - 0.0016422271728515625i,-0.0033555030822753906 + 0.00060129165649414063i,-0.0030841827392578125 + 0.0016345977783203125i,-0.0038509368896484375 + 0.0008411407470703125i,-0.0035004615783691406 + 0.00090503692626953125i,-0.0030469894409179688 + 0.000690460205078125i,-0.0031170845031738281 + 0.00044393539428710938i,-0.0019445419311523438 + 0.00051164627075195313i,-0.0035548210144042969 + 0.000423431396484375i,-0.0038285255432128906 + 0.00064134597778320313i,-0.0026674270629882813 + 0.00083255767822265625i,-0.0040740966796875 + 0.0005588531494140625i,-0.0035328865051269531 + 0.00077772140502929688i,-0.0035848617553710938 + 0.00044727325439453125i,-0.0046215057373046875 + 0.00092315673828125i,-0.0035042762756347656 + 0.00056934356689453125i,-0.0031909942626953125 + 0.0015621185302734375i,-0.00293731689453125 + 0.0014500617980957031i,-0.0034742355346679688 + 0.0015778541564941406i,-0.0039858818054199219 + 0.0021157264709472656i,-0.004322052001953125 + 0.000614166259765625i,-0.0036191940307617188 + 0.0014367103576660156i,-0.0034732818603515625 + 0.0019750595092773438i,-0.0026555061340332031 + 0.0008258819580078125i,-0.0040197372436523438 + 0.0020051002502441406i,-0.0034942626953125 + 0.0026149749755859375i,-0.0034074783325195313 + 0.0022554397583007813i,-0.003143310546875 + 0.001613616943359375i,-0.003692626953125 + 0.0020694732666015625i,-0.0042319297790527344 + 0.001575469970703125i,-0.0037660598754882813 + 0.0022974014282226563i,-0.0035724639892578125 + 0.002132415771484375i,-0.0036520957946777344 + 0.0027370452880859375i,-0.0025539398193359375 + 0.0024905204772949219i,-0.0031599998474121094 + 0.0029659271240234375i,-0.0035142898559570313 + 0.0021486282348632813i,-0.0027251243591308594 + 0.00145721435546875i,-0.0031428337097167969 + 0.0019469261169433594i,-0.0024442672729492188 + 0.0030050277709960938i,-0.0028243064880371094 + 0.0027737617492675781i,-0.0019106864929199219 + 0.0026693344116210938i,-0.0024700164794921875 + 0.003574371337890625i,-0.0016279220581054688 + 0.0029854774475097656i,-0.0025334358215332031 + 0.0043659210205078125i,-0.0028691291809082031 + 0.0050344467163085938i,0.00064849853515625 + 0.0021796226501464844i,-0.00014972686767578125 + 0.0031671524047851563i,-0.00015544891357421875 + 0.0034036636352539063i,-0.00045108795166015625 + 0.0034027099609375i,0.0013484954833984375 + 0.0044951438903808594i,0.00061559677124023438 + 0.0033497810363769531i,0.001880645751953125 + 0.0030932426452636719i
-0.0021848678588867188 - 0.002468109130859375i,-0.003894805908203125 - 0.0011963844299316406i,-0.0031757354736328125 - 0.0014791488647460938i,-0.003108978271484375 - 0.0015683174133300781i,-0.00545501708984375 - 0.00040292739868164063i,-0.0033397674560546875 - 0.00099134445190429688i,-0.0032215118408203125 - 0.0012712478637695313i,-0.0026369094848632813 + 0.00019693374633789063i,-0.0031261444091796875 - 0.0004177093505859375i,-0.0038542747497558594 + 8.58306884765625E-05i,-0.0029883384704589844 - 0.00080394744873046875i,-0.0036115646362304688 - 0.00033044815063476563i,-0.0040669441223144531 - 0.00033473968505859375i,-0.0035767555236816406 - 0.00037384033203125i,-0.0028295516967773438 + 0.00035190582275390625i,-0.0039348602294921875 + 3.6716461181640625E-05i,-0.0034589767456054688 + 0.00069427490234375i,-0.0033240318298339844 - 0.00026464462280273438i,-0.0035986900329589844 + 0.00057363510131835938i,-0.0042133331298828125 - 0.00012350082397460938i,-0.004520416259765625 - 6.008148193359375E-05i,-0.0039501190185546875 + 0.00035238265991210938i,-0.0040073394775390625 + 0.0004291534423828125i,-0.0038394927978515625 - 0.00059604644775390625i,-0.0031838417053222656 + 0.0012812614440917969i,-0.0043635368347167969 + 0.0011234283447265625i,-0.0046720504760742188 + 0.0012454986572265625i,-0.0040044784545898438 + 0.0012750625610351563i,-0.0039882659912109375 + 0.0014286041259765625i,-0.0035381317138671875 + 0.0012845993041992188i,-0.0037245750427246094 + 0.001010894775390625i,-0.0040273666381835938 + 0.0012793540954589844i,-0.0040202140808105469 + 0.0010728836059570313i,-0.0038886070251464844 + 0.0008392333984375i,-0.0042052268981933594 + 0.001956939697265625i,-0.0037446022033691406 + 0.0020623207092285156i,-0.0039386749267578125 + 0.0018796920776367188i,-0.004116058349609375 + 0.0011935234069824219i,-0.0041103363037109375 + 0.00177764892578125i,-0.0040864944458007813 + 0.0012941360473632813i,-0.003406524658203125 + 0.0025262832641601563i,-0.0034937858581542969 + 0.002635955810546875i,-0.0034027099609375 + 0.0021166801452636719i,-0.0021352767944335938 + 0.0016803741455078125i,-0.0032901763916015625 + 0.0023403167724609375i,-0.0036044120788574219 + 0.0025115013122558594i,-0.0010218620300292969 + 0.0028772354125976563i,-0.0023374557495117188 + 0.0025401115417480469i,-0.002727508544921875 + 0.003864288330078125i,-0.0019712448120117188 + 4.5299530029296875E-05i,-0.0019707679748535156 + 0.002185821533203125i,-0.0019435882568359375 + 0.0031619071960449219i,-0.0017209053039550781 + 0.0040721893310546875i,-0.000148773193359375 + 0.0030355453491210938i,0.00040435791015625 + 0.0048480033874511719i,0.00069284439086914063 + 0.0041170120239257813i
0.0033173561096191406 - 0.00054454803466796875i,0.0022053718566894531 - 0.0010762214660644531i,0.00371551513671875 - 0.002696990966796875i,0.0009746551513671875 - 0.0029015541076660156i,0.0029263496398925781 - 0.0034999847412109375i,0.0010633468627929688 - 0.0032196044921875i,0.0014176368713378906 - 0.0011692047119140625i,0.00267791748046875 - 0.0034332275390625i,0.0015811920166015625 - 0.0017194747924804688i,0.0025792121887207031 - 0.0033316612243652344i,0.0029249191284179688 - 0.0031671524047851563i,0.0013117790222167969 - 0.0040411949157714844i,0.001430511474609375 - 0.0032339096069335938i,0.00041723251342773438 - 0.0030755996704101563i,9.632110595703125E-05 - 0.0034995079040527344i,0.0020298957824707031 - 0.0030941963195800781i,0.0019655227661132813 - 0.0025410652160644531i,0.0015730857849121094 - 0.0033373832702636719i,0.0025448799133300781 - 0.0033345222473144531i,0.0017600059509277344 - 0.0040450096130371094i,0.0014734268188476563 - 0.00312042236328125i,0.0010056495666503906 - 0.0036344528198242188i,0.0017232894897460938 - 0.0039091110229492188i,0.0018110275268554688 - 0.0025854110717773438i,0.00057935714721679688 - 0.0044260025024414063i,0.0013709068298339844 - 0.0041193962097167969i,0.000347137451171875 - 0.00333404541015625i,0.0012307167053222656 - 0.0042338371276855469i,0.0015654563903808594 - 0.0039844512939453125i,0.0011191368103027344 - 0.0040259361267089844i,0.0011796951293945313 - 0.0039734840393066406i,0.0010199546813964844 - 0.0047121047973632813i,0.00067186355590820313 - 0.0041437149047851563i,0.0010876655578613281 - 0.0032334327697753906i,0.0011029243469238281 - 0.0039420127868652344i,4.3392181396484375E-05 - 0.0034070014953613281i,0.000270843505859375 - 0.0045170783996582031i,-0.00050449371337890625 - 0.0038738250732421875i,0.00060367584228515625 - 0.0038113594055175781i,-0.00012493133544921875 - 0.0042204856872558594i,-0.00058984756469726563 - 0.0038814544677734375i,-0.00047063827514648438 - 0.0035572052001953125i,8.106231689453125E-06 - 0.0037140846252441406i,-0.000629425048828125 - 0.0041918754577636719i,-0.00093746185302734375 - 0.0042271614074707031i,-0.0012917518615722656 - 0.0033411979675292969i,0.0012297630310058594 - 0.0034565925598144531i,-0.0017914772033691406 - 0.0036115646362304688i,-0.0013866424560546875 - 0.0039267539978027344i,-0.0034332275390625 - 0.0014286041259765625i,-0.0034022331237792969 - 0.002216339111328125i,-0.0035901069641113281 - 0.0027303695678710938i,-0.0036249160766601563 - 0.002105712890625i,-0.0038127899169921875 - 0.0020966529846191406i,-0.0035028457641601563 - 0.0008144378662109375i,-0.0037703514099121094 + 0.00059604644775390625i
0.0029072761535644531 - 0.0005359649658203125i,0.00457000732421875 - 0.00052213668823242188i,0.0036230087280273438 - 0.00084257125854492188i,0.0039663314819335938 - 0.0016832351684570313i,0.002460479736328125 - 0.0015058517456054688i,0.0050487518310546875 - 0.0016465187072753906i,0.00292205810546875 - 0.00014162063598632813i,0.0031442642211914063 - 0.0019669532775878906i,0.0023412704467773438 - 0.0012845993041992188i,0.0037250518798828125 - 0.001834869384765625i,0.0036058425903320313 - 0.0028905868530273438i,0.0019598007202148438 - 0.0018873214721679688i,0.0023236274719238281 - 0.0010695457458496094i,0.003765106201171875 - 0.00235748291015625i,0.0030069351196289063 - 0.0014867782592773438i,0.0028071403503417969 - 0.001415252685546875i,0.0022916793823242188 - 0.00074291229248046875i,0.0039944648742675781 - 0.0019025802612304688i,0.0031237602233886719 - 0.0022535324096679688i,0.002933502197265625 - 0.0022134780883789063i,0.003082275390625 - 0.0032358169555664063i,0.0040864944458007813 - 0.0019230842590332031i,0.0037903785705566406 - 0.0016007423400878906i,0.0037865638732910156 - 0.0028018951416015625i,0.0032825469970703125 - 0.0020623207092285156i,0.0033779144287109375 - 0.0024356842041015625i,0.0041880607604980469 - 0.0029745101928710938i,0.00315093994140625 - 0.0020546913146972656i,0.0033669471740722656 - 0.0034608840942382813i,0.0030241012573242188 - 0.0022706985473632813i,0.0026974678039550781 - 0.0034422874450683594i,0.00439453125 - 0.0037775039672851563i,0.0024175643920898438 - 0.0032968521118164063i,0.0030517578125 - 0.0028595924377441406i,0.0023040771484375 - 0.0030856132507324219i,0.0027828216552734375 - 0.0035247802734375i,0.0031762123107910156 - 0.0022892951965332031i,0.0019488334655761719 - 0.0023756027221679688i,0.0016193389892578125 - 0.0029287338256835938i,0.0019741058349609375 - 0.0032911300659179688i,0.0020313262939453125 - 0.00315093994140625i,0.0030941963195800781 - 0.0034413337707519531i,0.0025486946105957031 - 0.0027036666870117188i,0.0016503334045410156 - 0.0029616355895996094i,0.0016236305236816406 - 0.0044393539428710938i,0.00075626373291015625 - 0.0036835670471191406i,0.0018925666809082031 - 0.0032238960266113281i,0.00014591217041015625 - 0.00362396240234375i,0.00087213516235351563 - 0.004364013671875i,-0.0011081695556640625 - 0.002796173095703125i,-0.00096607208251953125 - 0.0025753974914550781i,-0.00032949447631835938 - 0.0026154518127441406i,-0.0018477439880371094 - 0.0029439926147460938i,-0.0019855499267578125 - 0.0042810440063476563i,-0.0021162033081054688 - 0.0021381378173828125i,-0.0025439262390136719 - 0.0022525787353515625i
-0.0020761489868164063 - 0.0029001235961914063i,-0.0026335716247558594 - 0.0023617744445800781i,-0.0028214454650878906 - 0.0024309158325195313i,-0.0035572052001953125 - 0.0022754669189453125i,-0.0032405853271484375 - 0.0015964508056640625i,-0.0033521652221679688 - 0.0015153884887695313i,-0.00339508056640625 - 0.0014629364013671875i,-0.003265380859375 - 0.0010652542114257813i,-0.003772735595703125 - 0.00057888031005859375i,-0.0035066604614257813 - 0.0011053085327148438i,-0.0039086341857910156 - 0.00063657760620117188i,-0.0031085014343261719 - 0.00066900253295898438i,-0.0035071372985839844 - 0.0009822845458984375i,-0.0036764144897460938 - 0.00058126449584960938i,-0.0039620399475097656 - 0.00044584274291992188i,-0.0033998489379882813 - 0.0002899169921875i,-0.0039348602294921875 - 0.000530242919921875i,-0.0035252571105957031 - 0.00048351287841796875i,-0.0040326118469238281 - 0.00040912628173828125i,-0.003643035888671875 - 0.00016355514526367188i,-0.003292083740234375 - 0.00048160552978515625i,-0.0039472579956054688 - 0.00043773651123046875i,-0.0041913986206054688 - 0.0002307891845703125i,-0.0039691925048828125 - 0.00027227401733398438i,-0.0040192604064941406 - 0.00023031234741210938i,-0.0038866996765136719 - 0.00018215179443359375i,-0.0039949417114257813 - 0.00017690658569335938i,-0.0042200088500976563 + 0.0004062652587890625i,-0.0042519569396972656 + 0.00028753280639648438i,-0.0040335655212402344 + 0.00022745132446289063i,-0.0043163299560546875 + 0.0006427764892578125i,-0.003650665283203125 + 0.00070476531982421875i,-0.0039410591125488281 + 0.00075626373291015625i,-0.0043101310729980469 + 0.00034379959106445313i,-0.0039300918579101563 + 0.00077962875366210938i,-0.0036001205444335938 + 0.00066661834716796875i,-0.0036325454711914063 + 0.00082731246948242188i,-0.0036635398864746094 + 0.000904083251953125i,-0.0039453506469726563 + 0.0012001991271972656i,-0.0035824775695800781 + 0.0009613037109375i,-0.0032162666320800781 + 0.001361846923828125i,-0.0036001205444335938 + 0.0015573501586914063i,-0.0037121772766113281 + 0.0015759468078613281i,-0.0030269622802734375 + 0.0016760826110839844i,-0.0035576820373535156 + 0.0023584365844726563i,-0.0029768943786621094 + 0.002079010009765625i,-0.0031018257141113281 + 0.0024213790893554688i,-0.0030269622802734375 + 0.0024666786193847656i,-0.00278472900390625 + 0.0025734901428222656i,-0.0026311874389648438 + 0.003162384033203125i,-0.0017886161804199219 + 0.0031881332397460938i,-0.0016932487487792969 + 0.0032124519348144531i,-0.0015592575073242188 + 0.0032787322998046875i,-0.00069570541381835938 + 0.0036897659301757813i,-7.1048736572265625E-05 + 0.0033464431762695313i,0.00059223175048828125 + 0.0035486221313476563i
-0.0010123252868652344 + 0.0035920143127441406i,-0.00049448013305664063 + 0.0030932426452636719i,-0.00058603286743164063 + 0.0036067962646484375i,9.9658966064453125E-05 + 0.00325775146484375i,-0.00011491775512695313 + 0.0038633346557617188i,0.00036573410034179688 + 0.0031027793884277344i,0.0005359649658203125 + 0.003662109375i,0.0011944770812988281 + 0.0034699440002441406i,0.00110626220703125 + 0.0034017562866210938i,0.00104522705078125 + 0.0032258033752441406i,0.00073719024658203125 + 0.0033130645751953125i,0.0011796951293945313 + 0.0033211708068847656i,0.00087118148803710938 + 0.0034399032592773438i,0.0015854835510253906 + 0.0037465095520019531i,0.00093221664428710938 + 0.0037851333618164063i,0.0015897750854492188 + 0.0039839744567871094i,0.0014562606811523438 + 0.0036497116088867188i,0.0013599395751953125 + 0.0034413337707519531i,0.00116729736328125 + 0.0033955574035644531i,0.0014071464538574219 + 0.0035581588745117188i,0.001964569091796875 + 0.0035128593444824219i,0.0014519691467285156 + 0.0040040016174316406i,0.001819610595703125 + 0.0035839080810546875i,0.0015201568603515625 + 0.0037627220153808594i,0.0021457672119140625 + 0.0036349296569824219i,0.0021805763244628906 + 0.0037069320678710938i,0.002197265625 + 0.0035853385925292969i,0.0023331642150878906 + 0.0034174919128417969i,0.0023965835571289063 + 0.0035238265991210938i,0.0023946762084960938 + 0.0039682388305664063i,0.0022687911987304688 + 0.003582000732421875i,0.0025453567504882813 + 0.003437042236328125i,0.002887725830078125 + 0.0031733512878417969i,0.002849578857421875 + 0.0032515525817871094i,0.0025815963745117188 + 0.0031847953796386719i,0.002811431884765625 + 0.0033392906188964844i,0.0028042793273925781 + 0.0026488304138183594i,0.0030808448791503906 + 0.0030603408813476563i,0.0028538703918457031 + 0.0026087760925292969i,0.0030488967895507813 + 0.0023474693298339844i,0.0030508041381835938 + 0.0023632049560546875i,0.0027737617492675781 + 0.0020971298217773438i,0.0032033920288085938 + 0.0024628639221191406i,0.0033450126647949219 + 0.0019330978393554688i,0.0030298233032226563 + 0.0015478134155273438i,0.0034260749816894531 + 0.001636505126953125i,0.0034899711608886719 + 0.0018029212951660156i,0.0037808418273925781 + 0.0013275146484375i,0.0036425590515136719 + 0.00071763992309570313i,0.0039992332458496094 + 0.00079393386840820313i,0.0040502548217773438 + 0.00030231475830078125i,0.0039682388305664063 - 0.0002613067626953125i,0.0038857460021972656 - 0.00080204010009765625i,0.0038423538208007813 - 0.0013580322265625i,0.0038409233093261719 - 0.0019826889038085938i,0.0029649734497070313 - 0.0025815963745117188i
-0.0038166046142578125 + 5.53131103515625E-05i,-0.0034837722778320313 + 0.00041818618774414063i,-0.0032801628112792969 + 0.000720977783203125i,-0.0033931732177734375 + 0.0014162063598632813i,-0.0031414031982421875 + 0.00062036514282226563i,-0.0035443305969238281 + 0.0012593269348144531i,-0.0030698776245117188 + 0.001941680908203125i,-0.0031485557556152344 + 0.0020303726196289063i,-0.0028982162475585938 + 0.0016107559204101563i,-0.0026063919067382813 + 0.0018467903137207031i,-0.0032482147216796875 + 0.0021505355834960938i,-0.0030717849731445313 + 0.0018568038940429688i,-0.003078460693359375 + 0.0019612312316894531i,-0.0030050277709960938 + 0.0024094581604003906i,-0.0030989646911621094 + 0.0020418167114257813i,-0.0025582313537597656 + 0.001953125i,-0.0028634071350097656 + 0.0024571418762207031i,-0.00321197509765625 + 0.0024766921997070313i,-0.0033307075500488281 + 0.0022945404052734375i,-0.0029196739196777344 + 0.0024242401123046875i,-0.0027513504028320313 + 0.0022749900817871094i,-0.002880096435546875 + 0.0023937225341796875i,-0.0030603408813476563 + 0.003040313720703125i,-0.0029125213623046875 + 0.0026144981384277344i,-0.0031991004943847656 + 0.0030875205993652344i,-0.0027050971984863281 + 0.002841949462890625i,-0.0027146339416503906 + 0.0030999183654785156i,-0.0027518272399902344 + 0.0036501884460449219i,-0.0027165412902832031 + 0.0029468536376953125i,-0.0027499198913574219 + 0.0032010078430175781i,-0.0028333663940429688 + 0.003170013427734375i,-0.0024428367614746094 + 0.0034379959106445313i,-0.0022907257080078125 + 0.003635406494140625i,-0.0024566650390625 + 0.0034661293029785156i,-0.0020422935485839844 + 0.0035772323608398438i,-0.0021648406982421875 + 0.0031938552856445313i,-0.0023512840270996094 + 0.0038347244262695313i,-0.0019311904907226563 + 0.0035409927368164063i,-0.00177001953125 + 0.0036268234252929688i,-0.0017642974853515625 + 0.0031986236572265625i,-0.0016160011291503906 + 0.0035004615783691406i,-0.0013942718505859375 + 0.0039396286010742188i,-0.0017919540405273438 + 0.0038156509399414063i,-0.0009307861328125 + 0.0040240287780761719i,-0.0007572174072265625 + 0.0040025711059570313i,-0.00078153610229492188 + 0.0036296844482421875i,-0.0006809234619140625 + 0.0037021636962890625i,-0.00049257278442382813 + 0.0034794807434082031i,0.00012302398681640625 + 0.0041379928588867188i,0.00032663345336914063 + 0.003643035888671875i,0.0007686614990234375 + 0.0037412643432617188i,0.0013608932495117188 + 0.0039882659912109375i,0.0015783309936523438 + 0.0033960342407226563i,0.0019583702087402344 + 0.0036683082580566406i,0.0025568008422851563 + 0.0025053024291992188i,0.0031461715698242188 + 0.0021314620971679688i
0.00048732757568359375 - 0.0038509368896484375i,0.00039958953857421875 - 0.0034689903259277344i,-4.6253204345703125E-05 - 0.0036249160766601563i,-0.0010223388671875 - 0.0033230781555175781i,-0.0009326934814453125 - 0.0034303665161132813i,-0.0011906623840332031 - 0.003513336181640625i,-0.0015568733215332031 - 0.0034551620483398438i,-0.0015163421630859375 - 0.0035109519958496094i,-0.0017957687377929688 - 0.003143310546875i,-0.0017580986022949219 - 0.0033059120178222656i,-0.0017647743225097656 - 0.0028066635131835938i,-0.001850128173828125 - 0.0030350685119628906i,-0.0017123222351074219 - 0.0031576156616210938i,-0.0019903182983398438 - 0.0032286643981933594i,-0.0018105506896972656 - 0.0028591156005859375i,-0.0022258758544921875 - 0.002918243408203125i,-0.0021648406982421875 - 0.0029163360595703125i,-0.0019168853759765625 - 0.0029473304748535156i,-0.0019130706787109375 - 0.0032467842102050781i,-0.0021958351135253906 - 0.0029635429382324219i,-0.002552032470703125 - 0.0033249855041503906i,-0.0026049613952636719 - 0.003368377685546875i,-0.0026984214782714844 - 0.0031304359436035156i,-0.0022053718566894531 - 0.0031795501708984375i,-0.0026006698608398438 - 0.0032391548156738281i,-0.0028028488159179688 - 0.0030617713928222656i,-0.0030665397644042969 - 0.0032930374145507813i,-0.0029783248901367188 - 0.0030379295349121094i,-0.0030961036682128906 - 0.0032305717468261719i,-0.0028095245361328125 - 0.002704620361328125i,-0.003063201904296875 - 0.0029573440551757813i,-0.0033769607543945313 - 0.0024189949035644531i,-0.00356292724609375 - 0.0022325515747070313i,-0.003055572509765625 - 0.0024151802062988281i,-0.0035228729248046875 - 0.0025086402893066406i,-0.0033249855041503906 - 0.0024552345275878906i,-0.0034890174865722656 - 0.002315521240234375i,-0.0033135414123535156 - 0.0021243095397949219i,-0.0035233497619628906 - 0.0020442008972167969i,-0.0032958984375 - 0.0019364356994628906i,-0.0035715103149414063 - 0.0021533966064453125i,-0.0034108161926269531 - 0.0014967918395996094i,-0.0035800933837890625 - 0.0012888908386230469i,-0.0042243003845214844 - 0.0011491775512695313i,-0.0037245750427246094 - 0.0015544891357421875i,-0.0038766860961914063 - 0.0014324188232421875i,-0.0039477348327636719 - 0.00093507766723632813i,-0.0039567947387695313 - 0.00093936920166015625i,-0.0037713050842285156 - 0.00018024444580078125i,-0.0040078163146972656 + 0.00015735626220703125i,-0.0037121772766113281 + 0.00053310394287109375i,-0.0038242340087890625 + 0.00085926055908203125i,-0.00372314453125 + 0.0015621185302734375i,-0.0035901069641113281 + 0.002349853515625i,-0.0033164024353027344 + 0.0024971961975097656i,-0.00220489501953125 + 0.00321197509765625i
0.00115966796875 - 0.0020685195922851563i,0.00053691864013671875 - 0.004215240478515625i,0.0013027191162109375 - 0.0024743080139160156i,0.0010166168212890625 - 0.0023336410522460938i,0.001842498779296875 - 0.0035610198974609375i,-0.00064325332641601563 - 0.0027742385864257813i,-0.00018024444580078125 - 0.0041761398315429688i,0.0014438629150390625 - 0.0030140876770019531i,0.00056791305541992188 - 0.0039010047912597656i,0.00019788742065429688 - 0.0036015510559082031i,0.00040960311889648438 - 0.0037598609924316406i,-0.0001087188720703125 - 0.0044231414794921875i,-0.00122833251953125 - 0.0040183067321777344i,0.00067377090454101563 - 0.0029344558715820313i,-0.00060939788818359375 - 0.0025396347045898438i,-0.00039720535278320313 - 0.0039782524108886719i,-0.000331878662109375 - 0.0043482780456542969i,0.00053739547729492188 - 0.0035920143127441406i,-0.0010738372802734375 - 0.0033841133117675781i,-0.00038051605224609375 - 0.0038514137268066406i,-0.00085020065307617188 - 0.0041532516479492188i,-0.00074052810668945313 - 0.0040383338928222656i,-0.0010700225830078125 - 0.0039820671081542969i,-0.00089979171752929688 - 0.0041403770446777344i,-0.00038671493530273438 - 0.0032763481140136719i,-0.0018510818481445313 - 0.0038433074951171875i,-0.00070667266845703125 - 0.004058837890625i,-0.0013275146484375 - 0.0039591789245605469i,-0.0012335777282714844 - 0.0040593147277832031i,-0.00131988525390625 - 0.0044999122619628906i,-0.0023670196533203125 - 0.0039701461791992188i,-0.0009975433349609375 - 0.0037021636962890625i,-0.0018978118896484375 - 0.0038423538208007813i,-0.0017533302307128906 - 0.00458526611328125i,-0.002521514892578125 - 0.0038585662841796875i,-0.0019659996032714844 - 0.0024847984313964844i,-0.00177001953125 - 0.0030422210693359375i,-0.0020089149475097656 - 0.0029268264770507813i,-0.0016875267028808594 - 0.0026946067810058594i,-0.0014958381652832031 - 0.0024442672729492188i,-0.0020403861999511719 - 0.0038118362426757813i,-0.0021390914916992188 - 0.0038218498229980469i,-0.0019803047180175781 - 0.0025563240051269531i,-0.0021224021911621094 - 0.0022873878479003906i,-0.0028924942016601563 - 0.003368377685546875i,-0.0021347999572753906 - 0.002918243408203125i,-0.0028071403503417969 - 0.0011415481567382813i,-0.003368377685546875 - 0.0016937255859375i,-0.0029993057250976563 - 0.0033164024353027344i,-0.0040497779846191406 + 0.00091552734375i,-0.0042562484741210938 + 0.00039529800415039063i,-0.0040555000305175781 - 0.0008373260498046875i,-0.0034737586975097656 - 1.811981201171875E-05i,-0.0046963691711425781 + 7.43865966796875E-05i,-0.005405426025390625 + 0.00077962875366210938i,-0.0031137466430664063 + 0.0012993812561035156i
